prospect_id,prospect_candidate_code,prospect_candidate_status,prospect_application_date
10109,26320,Encaminhado ao Requisitante,13-10-2022
10110,39998,Encaminhado ao Requisitante,13-10-2022
10110,38762,Prospect,29-08-2022
10110,38752,Encaminhado ao Requisitante,26-08-2022
10110,38336,Prospect,05-09-2022
10110,28957,Prospect,01-09-2022
10110,25060,Prospect,01-09-2022
10110,20040,Encaminhado ao Requisitante,14-09-2022
10110,21966,Prospect,01-09-2022
10111,38857,Encaminhado ao Requisitante,21-09-2022
10111,39882,Inscrito,05-10-2022
10111,39059,Prospect,06-09-2022
10111,38911,Sem interesse nesta vaga,01-09-2022
10111,38910,Prospect,01-09-2022
10111,38780,Prospect,29-08-2022
10111,38777,Prospect,29-08-2022
10111,38775,Prospect,29-08-2022
10111,38772,Prospect,29-08-2022
10111,38731,Sem interesse nesta vaga,26-08-2022
10111,38733,Prospect,26-08-2022
10111,38729,Prospect,26-08-2022
10111,38725,Prospect,26-08-2022
10111,38723,Prospect,26-08-2022
10111,38721,Prospect,26-08-2022
10111,36771,Prospect,30-08-2022
10111,18534,Não Aprovado pelo Cliente,05-09-2022
10111,12706,Sem interesse nesta vaga,29-08-2022
10111,38730,Prospect,26-08-2022
10112,38343,Prospect,26-08-2022
10112,36610,Prospect,30-08-2022
10112,30559,Prospect,31-08-2022
10112,37082,Encaminhado ao Requisitante,31-08-2022
10112,38534,Contratado pela Decision,30-08-2022
10112,38966,Prospect,05-09-2022
10112,38778,Sem interesse nesta vaga,29-08-2022
10112,38796,Prospect,29-08-2022
10112,38820,Prospect,30-08-2022
10112,38974,Prospect,05-09-2022
10112,38774,Sem interesse nesta vaga,29-08-2022
10112,38970,Prospect,05-09-2022
10113,38918,Sem interesse nesta vaga,01-09-2022
10113,38955,Encaminhado ao Requisitante,02-09-2022
10113,38915,Prospect,01-09-2022
10113,38858,Sem interesse nesta vaga,31-08-2022
10113,30559,Prospect,31-08-2022
10113,20568,Prospect,31-08-2022
10113,38909,Sem interesse nesta vaga,01-09-2022
10114,38788,Prospect,29-08-2022
10114,38800,Prospect,30-08-2022
10114,38787,Prospect,29-08-2022
10114,38807,Prospect,30-08-2022
10114,38804,Prospect,30-08-2022
10114,38983,Encaminhado ao Requisitante,05-09-2022
10115,38860,Sem interesse nesta vaga,31-08-2022
10115,38851,Sem interesse nesta vaga,31-08-2022
10116,38735,Prospect,26-08-2022
10116,16210,Prospect,26-08-2022
10116,7717,Encaminhado ao Requisitante,26-08-2022
10117,395,Prospect,29-08-2022
10117,2602,Não Aprovado pelo Requisitante,29-08-2022
10117,13950,Prospect,29-08-2022
10117,35425,Encaminhado ao Requisitante,31-08-2022
10117,38897,Prospect,31-08-2022
10117,27956,Encaminhado ao Requisitante,29-08-2022
10118,15796,Prospect,30-08-2022
10118,3185,Prospect,26-08-2022
10118,950,Prospect,26-08-2022
10118,833,Encaminhado ao Requisitante,30-08-2022
10118,37837,Prospect,30-08-2022
10119,39195,Prospect,09-09-2022
10119,38801,Prospect,30-08-2022
10119,37724,Não Aprovado pelo Cliente,26-08-2022
10119,26663,Prospect,08-09-2022
10119,15300,Não Aprovado pelo Cliente,29-08-2022
10119,15223,Proposta Aceita,09-09-2022
10119,105,Prospect,30-08-2022
10119,7717,Prospect,26-08-2022
10120,38963,Sem interesse nesta vaga,05-09-2022
10120,38884,Sem interesse nesta vaga,31-08-2022
10120,38857,Encaminhado ao Requisitante,31-08-2022
10120,38846,Encaminhado ao Requisitante,31-08-2022
10120,38845,Sem interesse nesta vaga,31-08-2022
10121,38907,Sem interesse nesta vaga,01-09-2022
10121,38817,Não Aprovado pelo Cliente,30-08-2022
10121,38962,Prospect,05-09-2022
10121,38961,Encaminhado ao Requisitante,05-09-2022
10121,38957,Prospect,02-09-2022
10121,38954,Encaminhado ao Requisitante,02-09-2022
10121,38821,Prospect,30-08-2022
10121,38905,Prospect,01-09-2022
10121,38887,Prospect,31-08-2022
10121,38886,Prospect,31-08-2022
10121,38874,Prospect,31-08-2022
10121,38857,Sem interesse nesta vaga,05-09-2022
10121,38828,Prospect,30-08-2022
10121,38814,Sem interesse nesta vaga,30-08-2022
10121,38823,Prospect,30-08-2022
10121,38822,Prospect,30-08-2022
10123,38453,Contratado pela Decision,29-08-2022
10124,39473,Inscrito,19-09-2022
10124,39222,Prospect,09-09-2022
10124,39209,Prospect,09-09-2022
10124,39186,Prospect,09-09-2022
10124,38835,Prospect,30-08-2022
10124,37033,Prospect,30-08-2022
10124,15223,Prospect,05-09-2022
10124,7717,Prospect,30-08-2022
10124,2300,Prospect,09-09-2022
10125,39507,Prospect,29-09-2022
10125,38524,Não Aprovado pelo RH,02-09-2022
10125,28431,Prospect,02-09-2022
10125,27949,Prospect,16-09-2022
10125,16128,Prospect,30-08-2022
10125,14655,Prospect,16-09-2022
10125,14144,Prospect,30-08-2022
10125,10710,Prospect,30-08-2022
10125,7850,Prospect,30-08-2022
10126,15041,Desistiu,27-09-2022
10126,6305,Encaminhado ao Requisitante,06-10-2022
10126,25814,Não Aprovado pelo Cliente,19-09-2022
10127,35587,Prospect,31-08-2022
10127,32675,Prospect,31-08-2022
10127,27560,Prospect,01-09-2022
10127,38877,Não Aprovado pelo Cliente,01-09-2022
10127,35623,Prospect,31-10-2022
10128,27560,Encaminhado ao Requisitante,14-09-2022
10128,38877,Prospect,31-08-2022
10128,38896,Desistiu,31-08-2022
10128,32655,Prospect,31-08-2022
10129,33268,Prospect,31-08-2022
10129,17931,Não Aprovado pelo Cliente,31-08-2022
10129,2362,Prospect,31-08-2022
10130,39521,Inscrito,20-09-2022
10130,14577,Prospect,08-09-2022
10130,14164,Prospect,29-09-2022
10130,13476,Prospect,30-08-2022
10130,12941,Prospect,30-08-2022
10130,12901,Prospect,29-09-2022
10130,129,Prospect,29-09-2022
10130,108,Prospect,29-09-2022
10131,11010,Não Aprovado pelo Cliente,19-09-2022
10131,31861,Não Aprovado pelo Cliente,30-08-2022
10131,38875,Prospect,31-08-2022
10131,11840,Prospect,30-08-2022
10131,13626,Encaminhado ao Requisitante,07-10-2022
10134,19663,Prospect,10-10-2022
10134,14970,Prospect,31-08-2022
10134,14627,Prospect,31-08-2022
10134,14045,Prospect,31-08-2022
10134,1870,Encaminhado ao Requisitante,11-10-2022
10134,38875,Não Aprovado pelo Cliente,31-08-2022
10135,31417,Encaminhado ao Requisitante,01-09-2022
10135,37520,Prospect,01-09-2022
10135,37704,Prospect,01-09-2022
10135,36439,Prospect,01-09-2022
10136,37852,Encaminhado ao Requisitante,31-08-2022
10136,37477,Não Aprovado pelo Cliente,31-08-2022
10136,37208,Prospect,02-09-2022
10136,37081,Prospect,10-10-2022
10136,36227,Entrevista Técnica,01-09-2022
10136,32350,Encaminhado ao Requisitante,23-09-2022
10136,25664,Encaminhado ao Requisitante,31-08-2022
10136,24213,Encaminhado ao Requisitante,23-09-2022
10136,39724,Encaminhado ao Requisitante,05-10-2022
10136,19494,Prospect,31-08-2022
10136,19466,Prospect,01-09-2022
10136,17742,Prospect,07-10-2022
10136,13184,Prospect,02-09-2022
10136,19656,Encaminhado ao Requisitante,31-08-2022
10137,833,Encaminhado ao Requisitante,31-08-2022
10139,35425,Encaminhado ao Requisitante,31-08-2022
1014,16376,Não Aprovado pelo Cliente,19-07-2019
10140,38868,Encaminhado ao Requisitante,31-08-2022
10141,32357,Encaminhado ao Requisitante,01-09-2022
10142,35596,Encaminhado ao Requisitante,31-08-2022
10143,833,Desistiu,06-09-2022
10143,2269,Prospect,02-09-2022
10143,36349,Prospect,05-09-2022
10143,35808,Encaminhado ao Requisitante,20-10-2022
10144,17521,Prospect,01-09-2022
10144,15367,Encaminhado ao Requisitante,02-09-2022
10145,39568,Encaminhado ao Requisitante,22-09-2022
10145,15393,Prospect,05-09-2022
10146,39271,Encaminhado ao Requisitante,12-09-2022
10146,38897,Prospect,31-08-2022
10146,35425,Não Aprovado pelo Cliente,01-09-2022
10146,15006,Prospect,09-09-2022
10146,2572,Prospect,09-09-2022
10146,10723,Prospect,09-09-2022
10147,12941,Não Aprovado pelo Cliente,31-08-2022
10147,29817,Contratado pela Decision,06-10-2022
10148,27956,Encaminhado ao Requisitante,01-09-2022
10149,16747,Entrevista Técnica,01-09-2022
10150,30265,Prospect,02-09-2022
10150,25068,Encaminhado ao Requisitante,05-09-2022
10150,24870,Encaminhado ao Requisitante,06-09-2022
10150,16786,Prospect,02-09-2022
10150,8148,Encaminhado ao Requisitante,05-09-2022
10150,32185,Prospect,02-09-2022
10151,10759,Prospect,05-09-2022
10151,14140,Prospect,05-09-2022
10151,16199,Prospect,05-09-2022
10151,19482,Encaminhado ao Requisitante,06-09-2022
10151,19336,Prospect,05-09-2022
10151,19754,Prospect,06-09-2022
10151,31692,Prospect,06-09-2022
10151,19201,Prospect,22-09-2022
10151,20122,Prospect,05-09-2022
10152,39976,Prospect,10-10-2022
10152,39925,Prospect,07-10-2022
10152,39922,Prospect,07-10-2022
10152,38973,Prospect,05-09-2022
10152,37520,Prospect,01-09-2022
10152,39919,Sem interesse nesta vaga,07-10-2022
10154,33182,Encaminhado ao Requisitante,29-09-2022
10154,31600,Prospect,27-09-2022
10155,31418,Prospect,08-09-2022
10155,30904,Prospect,08-09-2022
10155,24115,Encaminhado ao Requisitante,13-09-2022
10156,38934,Prospect,01-09-2022
10157,18534,Prospect,05-09-2022
10157,38778,Prospect,05-09-2022
10157,38972,Prospect,05-09-2022
10158,38931,Prospect,01-09-2022
10158,38930,Prospect,01-09-2022
10158,38929,Prospect,01-09-2022
10158,38928,Encaminhado ao Requisitante,01-09-2022
10158,38927,Prospect,01-09-2022
10158,38650,Encaminhado ao Requisitante,05-09-2022
10159,38132,Prospect,05-09-2022
10161,4248,Encaminhado ao Requisitante,02-09-2022
10161,38926,Prospect,01-09-2022
10161,37394,Prospect,01-09-2022
10162,38920,Prospect,01-09-2022
10162,39219,Encaminhado ao Requisitante,09-09-2022
10162,37263,Prospect,12-09-2022
10162,36944,Encaminhado ao Requisitante,26-09-2022
10162,19410,Encaminhado ao Requisitante,12-09-2022
10162,13557,Prospect,01-09-2022
10162,3039,Prospect,01-09-2022
10162,39218,Prospect,09-09-2022
10162,39612,Desistiu,23-09-2022
10163,39451,Prospect,16-09-2022
10163,39112,Prospect,08-09-2022
10163,38999,Encaminhado ao Requisitante,05-09-2022
10163,38244,Prospect,01-09-2022
10163,25002,Prospect,05-10-2022
10164,38524,Encaminhado ao Requisitante,01-09-2022
10164,28431,Encaminhado ao Requisitante,01-09-2022
10164,27949,Encaminhado ao Requisitante,05-09-2022
10164,16631,Inscrito,04-09-2022
10165,39289,Contratado pela Decision,13-09-2022
10165,39346,Prospect,14-09-2022
10165,39290,Sem interesse nesta vaga,13-09-2022
10165,39286,Prospect,13-09-2022
10165,39285,Prospect,13-09-2022
10165,39283,Prospect,13-09-2022
10165,23019,Prospect,05-09-2022
10165,39281,Sem interesse nesta vaga,13-09-2022
10165,39278,Não Aprovado pelo RH,13-09-2022
10165,39097,Prospect,08-09-2022
10165,38938,Prospect,01-09-2022
10165,38937,Sem interesse nesta vaga,01-09-2022
10165,37523,Prospect,06-09-2022
10165,35678,Encaminhado ao Requisitante,13-09-2022
10165,29299,Prospect,01-09-2022
10165,39284,Sem interesse nesta vaga,13-09-2022
10168,39106,Sem interesse nesta vaga,08-09-2022
10168,39108,Prospect,08-09-2022
10168,39110,Sem interesse nesta vaga,08-09-2022
10168,39111,Prospect,08-09-2022
10168,39114,Desistiu,08-09-2022
10168,39829,Não Aprovado pelo RH,04-10-2022
10168,39892,Prospect,06-10-2022
10168,39142,Não Aprovado pelo RH,09-09-2022
10168,39756,Não Aprovado pelo RH,29-09-2022
10168,39691,Prospect,28-09-2022
10169,39440,Prospect,16-09-2022
10169,39235,Prospect,12-09-2022
10169,39074,Não Aprovado pelo RH,06-09-2022
10169,39073,Prospect,06-09-2022
10169,39072,Prospect,06-09-2022
10169,39248,Prospect,12-09-2022
1017,16363,Encaminhado ao Requisitante,18-07-2019
10170,35565,Sem interesse nesta vaga,30-09-2022
10170,37623,Prospect,16-09-2022
10170,38272,Não Aprovado pelo Cliente,02-09-2022
10170,38940,Encaminhado ao Requisitante,02-09-2022
10170,39404,Contratado pela Decision,16-09-2022
10170,39456,Não Aprovado pelo Requisitante,16-09-2022
10170,39459,Não Aprovado pelo Cliente,16-09-2022
10170,39686,Prospect,27-09-2022
10170,39689,Não Aprovado pelo RH,28-09-2022
10170,39777,Sem interesse nesta vaga,30-09-2022
10170,39189,Prospect,09-09-2022
10170,39780,Prospect,30-09-2022
10170,40288,Prospect,28-10-2022
10170,39778,Prospect,30-09-2022
10170,40253,Prospect,27-10-2022
10170,40200,Prospect,25-10-2022
10170,40197,Prospect,25-10-2022
10170,40192,Prospect,24-10-2022
10170,40147,Prospect,20-10-2022
10170,40146,Prospect,20-10-2022
10170,40144,Não Aprovado pelo RH,20-10-2022
10170,40143,Prospect,20-10-2022
10170,40138,Prospect,19-10-2022
10170,39788,Prospect,30-09-2022
10170,40189,Prospect,24-10-2022
10172,33239,Contratado pela Decision,02-09-2022
10173,39131,Encaminhado ao Requisitante,08-09-2022
10173,21127,Prospect,12-09-2022
10174,2287,Prospect,02-09-2022
10174,14875,Desistiu,02-09-2022
10174,18715,Prospect,02-09-2022
10174,22876,Prospect,02-09-2022
10174,29295,Contratado pela Decision,02-09-2022
10174,26200,Prospect,02-09-2022
10174,29129,Prospect,02-09-2022
10174,33525,Prospect,02-09-2022
10174,35015,Prospect,05-09-2022
10174,38958,Prospect,02-09-2022
10174,24330,Prospect,02-09-2022
10174,38959,Prospect,02-09-2022
10174,26242,Prospect,02-09-2022
10175,10986,Não Aprovado pelo Cliente,02-09-2022
10175,12720,Não Aprovado pelo Cliente,02-09-2022
10175,27812,Encaminhado ao Requisitante,06-09-2022
10175,31600,Prospect,06-09-2022
10175,37724,Encaminhado ao Requisitante,06-09-2022
10175,38868,Não Aprovado pelo Cliente,02-09-2022
10175,39031,Prospect,06-09-2022
10175,39120,Encaminhado ao Requisitante,08-09-2022
10176,27200,Inscrito,06-09-2022
10177,38396,Prospect,06-09-2022
10177,40192,Prospect,24-10-2022
10177,19410,Prospect,29-09-2022
10178,39104,Encaminhado ao Requisitante,08-09-2022
10178,39044,Encaminhado ao Requisitante,06-09-2022
10178,20849,Contratado pela Decision,06-09-2022
10178,39014,Prospect,05-09-2022
10178,39009,Prospect,05-09-2022
10178,39006,Prospect,05-09-2022
10178,38997,Encaminhado ao Requisitante,05-09-2022
10178,38991,Desistiu,05-09-2022
10178,38985,Sem interesse nesta vaga,05-09-2022
10178,38984,Sem interesse nesta vaga,05-09-2022
10178,38982,Desistiu,05-09-2022
10178,38981,Prospect,05-09-2022
10178,38976,Entrevista Técnica,05-09-2022
10178,32700,Prospect,05-09-2022
10178,39039,Prospect,06-09-2022
10178,39008,Prospect,05-09-2022
10178,20613,Encaminhado ao Requisitante,08-09-2022
10178,2863,Prospect,06-09-2022
10179,39022,Prospect,06-09-2022
10179,39023,Prospect,06-09-2022
10179,39024,Prospect,06-09-2022
10179,39029,Prospect,06-09-2022
10179,39033,Prospect,06-09-2022
10179,39062,Prospect,06-09-2022
10179,39103,Prospect,08-09-2022
10179,39317,Prospect,13-09-2022
10179,39326,Prospect,13-09-2022
10179,39327,Prospect,13-09-2022
10179,39328,Prospect,13-09-2022
10179,39714,Prospect,28-09-2022
10179,39348,Desistiu,14-09-2022
10179,39354,Sem interesse nesta vaga,14-09-2022
10179,39512,Prospect,20-09-2022
10179,39532,Prospect,21-09-2022
10179,39533,Prospect,21-09-2022
10179,39619,Encaminhado ao Requisitante,23-09-2022
10179,39660,Prospect,26-09-2022
10179,39663,Sem interesse nesta vaga,26-09-2022
10179,39665,Prospect,26-09-2022
10179,39711,Prospect,28-09-2022
10179,39331,Prospect,13-09-2022
10179,39329,Prospect,13-09-2022
10179,39032,Prospect,06-09-2022
1018,16309,Em avaliação pelo RH,16-07-2019
1018,16281,Encaminhado ao Requisitante,10-07-2019
1018,16280,Encaminhado ao Requisitante,10-07-2019
10180,40893,Prospect,14-12-2022
10180,39727,Prospect,29-09-2022
10182,40024,Não Aprovado pelo RH,13-10-2022
10182,39127,Prospect,08-09-2022
10182,39126,Prospect,08-09-2022
10182,39125,Não Aprovado pelo RH,08-09-2022
10182,39119,Não Aprovado pelo RH,08-09-2022
10182,39118,Prospect,08-09-2022
10182,9038,Prospect,24-10-2022
10182,39128,Prospect,08-09-2022
10183,39522,Prospect,21-09-2022
10184,39113,Prospect,08-09-2022
10184,39100,Prospect,08-09-2022
10184,39098,Prospect,08-09-2022
10186,39132,Prospect,09-09-2022
10186,39107,Prospect,08-09-2022
10186,39076,Prospect,06-09-2022
10186,39075,Prospect,06-09-2022
10186,20511,Prospect,06-09-2022
10186,19410,Entrevista Técnica,08-09-2022
10187,35312,Prospect,06-09-2022
10187,39129,Prospect,08-09-2022
10187,39064,Prospect,06-09-2022
10187,37208,Prospect,09-09-2022
10187,39065,Não Aprovado pelo Requisitante,06-09-2022
10187,33276,Prospect,19-09-2022
10187,39079,Inscrito,07-09-2022
10187,7836,Não Aprovado pelo Cliente,08-09-2022
10187,2400,Prospect,08-09-2022
10187,1446,Prospect,06-09-2022
10189,38965,Encaminhado ao Requisitante,06-09-2022
10189,39090,Prospect,08-09-2022
10189,39086,Prospect,08-09-2022
10189,39028,Encaminhado ao Requisitante,06-09-2022
10189,38853,Encaminhado ao Requisitante,06-09-2022
10190,39115,Prospect,08-09-2022
10190,39482,Prospect,19-09-2022
10190,39547,Prospect,23-09-2022
10190,24243,Prospect,22-09-2022
10191,38826,Encaminhado ao Requisitante,08-09-2022
10191,38903,Prospect,08-09-2022
10191,38953,Encaminhado ao Requisitante,06-09-2022
10191,39083,Prospect,08-09-2022
10191,39084,Prospect,08-09-2022
10191,39432,Encaminhado ao Requisitante,16-09-2022
10191,39082,Prospect,08-09-2022
10192,39102,Encaminhado ao Requisitante,08-09-2022
10192,32905,Prospect,08-09-2022
10193,3178,Prospect,09-09-2022
10193,23451,Encaminhado ao Requisitante,09-09-2022
10194,28420,Prospect,08-09-2022
10194,28422,Prospect,08-09-2022
10194,34118,Prospect,08-09-2022
10194,25149,Prospect,08-09-2022
10195,20711,Prospect,13-09-2022
10195,31697,Prospect,16-09-2022
10195,37042,Prospect,14-09-2022
10195,37283,Prospect,08-09-2022
10195,39107,Sem interesse nesta vaga,08-09-2022
10195,39130,Prospect,08-09-2022
10195,39251,Desistiu,12-09-2022
10195,39418,Não Aprovado pelo RH,15-09-2022
10195,39461,Prospect,16-09-2022
10195,39490,Prospect,20-09-2022
10197,39419,Prospect,15-09-2022
10197,39418,Prospect,15-09-2022
10197,39116,Sem interesse nesta vaga,08-09-2022
10197,12838,Prospect,26-12-2022
10198,39558,Prospect,21-09-2022
10198,39303,Prospect,13-09-2022
10198,39299,Prospect,13-09-2022
10198,39096,Prospect,08-09-2022
10198,39093,Prospect,08-09-2022
10198,39092,Prospect,08-09-2022
10198,39088,Não Aprovado pelo RH,08-09-2022
10198,36227,Prospect,15-09-2022
10198,11884,Prospect,13-09-2022
10199,38772,Prospect,10-10-2022
102,12877,Contratado pela Decision,09-01-2019
1020,15014,Encaminhado ao Requisitante,29-07-2019
1020,16493,Encaminhado ao Requisitante,29-07-2019
1020,16492,Encaminhado ao Requisitante,29-07-2019
1020,16469,Encaminhado ao Requisitante,26-07-2019
1020,16292,Encaminhado ao Requisitante,11-07-2019
1020,15925,Encaminhado ao Requisitante,16-07-2019
1020,5157,Encaminhado ao Requisitante,26-07-2019
1020,5500,Encaminhado ao Requisitante,29-07-2019
10200,6305,Encaminhado ao Requisitante,12-09-2022
10200,8148,Encaminhado ao Requisitante,06-09-2022
10200,39087,Encaminhado ao Requisitante,08-09-2022
10200,37669,Encaminhado ao Requisitante,08-09-2022
10200,14577,Prospect,08-09-2022
10201,12450,Encaminhado ao Requisitante,14-09-2022
10201,35446,Encaminhado ao Requisitante,08-09-2022
10201,6451,Encaminhado ao Requisitante,08-09-2022
10202,37248,Contratado pela Decision,08-09-2022
10204,25893,Encaminhado ao Requisitante,17-10-2022
10204,39976,Encaminhado ao Requisitante,11-10-2022
10206,39232,Prospect,12-09-2022
10207,39356,Encaminhado ao Requisitante,14-09-2022
10207,39351,Prospect,14-09-2022
10207,39349,Prospect,14-09-2022
10207,39347,Prospect,14-09-2022
10207,39357,Prospect,14-09-2022
10208,37214,Prospect,13-09-2022
10208,39655,Encaminhado ao Requisitante,26-09-2022
10208,39340,Prospect,13-09-2022
10208,39312,Encaminhado ao Requisitante,13-09-2022
10208,39288,Prospect,13-09-2022
10208,39287,Prospect,13-09-2022
10208,39280,Sem interesse nesta vaga,13-09-2022
10208,39279,Sem interesse nesta vaga,13-09-2022
10208,39277,Sem interesse nesta vaga,13-09-2022
1021,15896,Encaminhado ao Requisitante,08-07-2019
10211,11273,Prospect,15-09-2022
10212,19447,Sem interesse nesta vaga,12-09-2022
10212,39617,Prospect,23-09-2022
10212,39607,Encaminhado ao Requisitante,23-09-2022
10212,39252,Prospect,12-09-2022
10212,39250,Não Aprovado pelo RH,12-09-2022
10212,39244,Prospect,12-09-2022
10212,39241,Sem interesse nesta vaga,12-09-2022
10212,39236,Encaminhado ao Requisitante,12-09-2022
10212,23974,Prospect,12-09-2022
10212,1069,Prospect,12-09-2022
10212,1290,Prospect,12-09-2022
10212,19410,Encaminhado ao Requisitante,26-10-2022
